500
4 	 227 144 491 64
3 	 297 78 366
1 	 469
3 	 111 2 273
1 	 189
1 	 351
1 	 320
1 	 328
3 	 422 396 339
2 	 52 272
1 	 81
1 	 302
1 	 72
2 	 169 231
4 	 322 450 372 47
1 	 356
1 	 456
1 	 36
1 	 434
1 	 323
1 	 259
3 	 356 53 251
2 	 222 342
2 	 319 44
1 	 171
2 	 417 75
3 	 285 181 222
1 	 305
4 	 248 302 233 484
2 	 219 215
2 	 271 162
2 	 83 34
1 	 455
1 	 227
8 	 489 193 157 226 69 394 36 94
1 	 185
4 	 269 152 494 232
3 	 453 288 280
1 	 206
3 	 229 99 80
1 	 221
1 	 160
2 	 46 136
1 	 313
2 	 487 176
2 	 49 143
1 	 395
1 	 117
1 	 131
1 	 146
1 	 407
3 	 269 318 319
1 	 408
1 	 248
1 	 447
3 	 59 221 246
4 	 61 277 370 138
3 	 348 425 350
2 	 214 455
3 	 302 275 315
1 	 31
3 	 180 456 340
1 	 106
1 	 106
4 	 83 498 184 344
3 	 132 295 103
3 	 491 213 129
2 	 323 50
1 	 152
2 	 81 11
2 	 421 268
1 	 364
1 	 189
1 	 348
1 	 29
4 	 263 185 468 66
11 	 351 447 285 244 338 229 337 472 423 481 30
2 	 379 307
5 	 42 379 223 286 161
1 	 202
2 	 196 454
2 	 153 310
1 	 252
1 	 160
3 	 249 349 406
2 	 37 460
2 	 453 154
1 	 230
1 	 432
3 	 144 404 499
1 	 0
1 	 385
6 	 269 219 323 416 93 401
1 	 271
1 	 141
3 	 230 190 437
2 	 355 86
1 	 76
3 	 60 369 22
4 	 134 407 324 418
1 	 490
2 	 117 385
2 	 258 386
1 	 413
5 	 485 194 487 172 443
1 	 432
2 	 466 334
1 	 401
4 	 304 159 3 478
4 	 221 439 252 204
1 	 446
3 	 421 301 469
2 	 450 220
1 	 51
1 	 270
1 	 10
2 	 417 114
1 	 274
1 	 471
2 	 171 367
2 	 498 236
3 	 338 127 414
1 	 252
2 	 153 330
2 	 417 115
3 	 244 356 126
3 	 244 146 216
3 	 65 383 199
3 	 132 422 187
2 	 494 207
4 	 285 260 212 133
2 	 292 104
1 	 363
2 	 384 490
2 	 53 58
2 	 156 200
1 	 130
1 	 316
1 	 434
1 	 360
1 	 417
2 	 299 166
1 	 3
2 	 8 471
6 	 269 45 182 410 464 363
4 	 269 33 314 409
1 	 201
1 	 254
3 	 135 156 389
1 	 215
3 	 444 7 477
3 	 257 74 419
1 	 392
1 	 141
1 	 142
3 	 37 250 266
1 	 277
1 	 250
6 	 489 269 132 119 198 445
1 	 173
1 	 187
2 	 158 155
2 	 408 289
6 	 318 214 362 208 55 67
1 	 368
1 	 407
2 	 70 89
4 	 42 163 332 149
1 	 498
1 	 356
2 	 337 325
4 	 119 264 452 17
1 	 133
1 	 194
1 	 312
2 	 392 357
1 	 291
2 	 249 408
1 	 24
1 	 207
1 	 20
1 	 407
1 	 54
1 	 427
2 	 422 426
2 	 474 147
2 	 271 270
3 	 142 105 449
1 	 59
1 	 167
3 	 320 137 165
2 	 142 326
2 	 294 284
1 	 295
1 	 473
1 	 132
2 	 341 73
1 	 187
1 	 451
5 	 83 59 368 345 492
1 	 184
1 	 227
2 	 38 239
1 	 201
1 	 427
1 	 446
1 	 108
1 	 125
2 	 285 300
1 	 184
2 	 408 79
1 	 282
1 	 184
1 	 277
4 	 292 374 358 243
5 	 370 403 355 412 245
2 	 338 122
2 	 337 107
1 	 125
1 	 408
2 	 95 296
1 	 314
1 	 444
4 	 285 65 462 170
7 	 173 466 218 441 333 317 309
2 	 292 179
1 	 344
1 	 463
4 	 434 263 304 474
4 	 321 201 186 377
1 	 269
3 	 158 49 117
1 	 250
1 	 377
3 	 56 376 397
2 	 489 111
1 	 11
1 	 10
1 	 107
5 	 83 153 41 298 281
1 	 74
4 	 489 421 331 211
1 	 446
1 	 88
1 	 288
1 	 12
1 	 302
1 	 41
1 	 417
2 	 88 51
1 	 297
3 	 81 343 415
3 	 351 124 459
5 	 19 82 398 303 435
2 	 269 247
1 	 51
1 	 380
2 	 207 305
3 	 108 479 391
1 	 364
4 	 102 279 230 160
2 	 273 128
2 	 251 225
2 	 254 209
1 	 6
1 	 134
1 	 445
1 	 278
1 	 68
3 	 416 6 21
3 	 498 40 420
1 	 337
1 	 8
3 	 417 72 299
1 	 495
1 	 268
2 	 304 195
1 	 75
2 	 336 311
1 	 269
3 	 29 387 46
2 	 421 378
1 	 56
1 	 486
1 	 343
3 	 301 189 493
1 	 451
1 	 130
1 	 269
1 	 189
1 	 142
1 	 221
4 	 37 81 297 130
2 	 144 476
3 	 297 96 237
1 	 33
8 	 116 351 158 106 434 227 428 9
2 	 326 293
2 	 193 259
1 	 392
1 	 478
5 	 229 142 35 38 322
4 	 37 63 467 98
1 	 102
1 	 130
5 	 257 92 463 313 361
1 	 282
1 	 26
1 	 265
1 	 260
2 	 494 133
4 	 356 226 130 353
1 	 324
1 	 416
2 	 364 35
1 	 110
2 	 407 247
4 	 155 265 361 272
5 	 68 449 448 424 183
1 	 199
2 	 46 135
2 	 180 362
7 	 457 467 153 227 401 204 264
1 	 158
1 	 143
1 	 199
4 	 134 248 145 107
5 	 203 235 320 303 144
1 	 242
1 	 373
1 	 77
1 	 246
2 	 193 437
5 	 280 441 332 0 310
2 	 134 409
1 	 283
1 	 86
1 	 298
2 	 89 291
4 	 105 418 321 347
2 	 285 367
1 	 171
1 	 7
2 	 366 312
1 	 204
1 	 158
4 	 496 307 442 237
4 	 68 114 360 270
2 	 350 78
1 	 180
1 	 450
1 	 423
1 	 130
4 	 89 131 13 491
1 	 170
3 	 307 345 128
2 	 496 251
4 	 485 84 231 51
2 	 50 386
1 	 437
1 	 235
1 	 369
2 	 337 454
2 	 336 422
3 	 300 323 59
1 	 237
1 	 57
1 	 420
1 	 411
2 	 289 301
1 	 442
2 	 305 285
3 	 269 374 70
1 	 306
2 	 451 427
3 	 475 11 40
1 	 212
2 	 65 96
1 	 390
4 	 250 86 297 273
1 	 223
1 	 212
2 	 163 268
3 	 235 337 253
2 	 176 23
1 	 41
2 	 405 123
1 	 96
1 	 242
2 	 127 98
1 	 329
3 	 50 306 429
2 	 169 355
3 	 72 29 147
2 	 314 483
3 	 418 172 217
3 	 112 46 31
1 	 430
1 	 378
1 	 283
1 	 298
11 	 292 257 163 258 115 203 127 358 472 473 117
3 	 197 346 175
2 	 70 80
1 	 161
1 	 82
2 	 398 430
2 	 390 421
3 	 178 154 376
1 	 249
3 	 258 283 113
1 	 211
4 	 226 492 399 32
1 	 482
2 	 19 299
1 	 246
2 	 350 140
2 	 187 8
1 	 461
4 	 378 244 89 177
2 	 103 407
1 	 40
4 	 94 330 169 423
1 	 312
1 	 94
1 	 235
1 	 301
1 	 340
3 	 457 444 240
2 	 239 308
2 	 79 142
1 	 442
2 	 304 205
1 	 154
6 	 94 458 259 451 311 82
1 	 48
1 	 223
2 	 4 45
1 	 46
2 	 277 396
1 	 3
8 	 405 19 328 425 27 206 229 282
1 	 13
1 	 306
2 	 303 465
1 	 374
1 	 436
2 	 109 313
1 	 485
3 	 123 325 477
2 	 236 17
2 	 20 289
2 	 19 411
1 	 186
1 	 86
4 	 278 242 167 160
1 	 399
6 	 292 157 158 280 165 314
1 	 378
1 	 342
4 	 15 462 474 387
2 	 101 126
3 	 340 10 447
2 	 269 164
3 	 150 364 486
4 	 150 38 487 16
1 	 294
2 	 148 370
3 	 203 481 97
1 	 180
6 	 94 316 390 485 195 75
1 	 156
1 	 150
1 	 324
2 	 148 196
2 	 298 453
3 	 115 85 188
2 	 449 47
2 	 235 34
1 	 88
1 	 305
1 	 356
1 	 95
3 	 258 246 77
2 	 112 482
2 	 357 101
1 	 314
5 	 260 162 338 42 14
1 	 278
1 	 357
1 	 11
1 	 330
2 	 413 459
2 	 239 146
5 	 496 340 110 191 372
1 	 169
1 	 294
1 	 341
1 	 187
3 	 475 412 495
3 	 283 25 417
1 	 380
1 	 163
1 	 167
3 	 350 95 461
3 	 399 466 463
4 	 467 375 18 12
1 	 218
1 	 269
1 	 330
4 	 94 161 20 484
2 	 15 37
1 	 125
1 	 134
1 	 402
2 	 269 342
3 	 285 210 479
1 	 209
3 	 264 319 104
3 	 476 69 74
1 	 295
2 	 467 302
1 	 255
1 	 440
1 	 88
3 	 265 452 200
1 	 414
1 	 356
2 	 326 290
2 	 494 384
4 	 469 73 129 499
1 	 475
1 	 434
3 	 4 105 284
4 	 15 260 434 329
1 	 446
3 	 134 261 344
1 	 486
1 	 50
1 	 375
1 	 329
1 	 484
8 	 20 366 171 118 53 76 339 488
2 	 255 143
3 	 39 322 58
2 	 477 271
3 	 294 122 186
1 	 121
1 	 242
4 	 148 241 21 81
1 	 405
2 	 112 440
1 	 461
3 	 176 24 108
1 	 9
3 	 19 341 406
2 	 269 102
6 	 462 336 72 476 480 275
1 	 49
1 	 492
1 	 76
1 	 341
3 	 375 215 236
1 	 300
2 	 94 354
3 	 94 103 176
3 	 127 475 365
5 	 227 180 277 300 2
1 	 229
1 	 457
1 	 352
3 	 15 211 419
4 	 10 335 218 1
2 	 375 478
1 	 467
1 	 75
7 	 336 65 208 201 333 249 156
1 	 40
1 	 238
1 	 10
1 	 72
1 	 289
1 	 250
2 	 368 397
2 	 260 132
4 	 467 148 181 490
2 	 461 373
2 	 150 26
1 	 349
1 	 134
6 	 103 193 28 464 92 468
1 	 226
4 	 64 209 435 33
1 	 491
1 	 414
2 	 440 443
4 	 144 62 274 391
1 	 221
1 	 31
6 	 405 94 150 377 296 414
1 	 302
5 	 496 239 295 159 189
2 	 294 213
1 	 292
1 	 72
5 	 435 168 304 30 93
2 	 107 431
3 	 260 57 256
2 	 62 119
2 	 214 293
3 	 20 369 137
2 	 298 125
3 	 496 64 173
3 	 84 136 66
5 	 39 327 48 493 392
1 	 122
1 	 487
1 	 26
1 	 127
2 	 36 116
1 	 140
3 	 150 87 179
1 	 420
3 	 163 334 326
3 	 434 343 383
1 	 436
1 	 211
1 	 20
1 	 32
2 	 237 359
1 	 57
4 	 377 166 381 5
1 	 142
2 	 316 221
2 	 307 497
1 	 134
4 	 227 83 233 415
4 	 115 450 202 184
1 	 340
1 	 26
1 	 269
2 	 316 426
1 	 265
4 	 250 269 56 432
2 	 76 55
1 	 180
1 	 235
4 	 187 120 155 331
3 	 248 254 190
4 	 208 445 400 152
1 	 317
1 	 229
2 	 48 428
2 	 95 368
1 	 32
1 	 364
2 	 398 281
4 	 405 197 109 41
1 	 439
3 	 393 263 494
1 	 4
1 	 257
1 	 85
4 	 405 4 174 220
3 	 496 178 182
1 	 94
1 	 322
1 	 40
1 	 10
1 	 14
1 	 413
4 	 157 436 348 7
1 	 259
2 	 235 36
1 	 33
2 	 346 276
2 	 303 54
1 	 160
1 	 434
1 	 187
2 	 279 22
2 	 65 138
5 	 199 255 232 266 460
1 	 101
3 	 292 324 416
4 	 405 112 91 151
1 	 393
2 	 390 194
1 	 324
1 	 401
1 	 317
1 	 222
1 	 411
1 	 51
1 	 153
1 	 487
1 	 420
4 	 163 380 71 100
1 	 289
1 	 307
3 	 496 352 379
1 	 442
1 	 450
1 	 132
1 	 276
3 	 481 99 349
3 	 105 198 149
1 	 342
2 	 15 382
3 	 434 207 439
1 	 446
1 	 438
8 	 457 292 350 356 378 134 79 243
2 	 248 455
2 	 113 9
1 	 475
1 	 27
1 	 446
3 	 145 61 385
1 	 192
3 	 485 185 363
3 	 292 219 287
1 	 329
2 	 377 6
2 	 193 438
2 	 32 88
1 	 264
5 	 467 469 315 389 60
1 	 100
1 	 56
2 	 115 44
1 	 11
1 	 134
1 	 334
1 	 67
1 	 345
1 	 84
2 	 99 90
2 	 299 498
1 	 336
1 	 440
5 	 227 317 402 371 225
2 	 285 298
3 	 364 318 139
2 	 25 52
2 	 417 404
2 	 402 351
4 	 244 288 433 216
1 	 26
4 	 39 394 124 63
1 	 288
1 	 121
1 	 342
4 	 491 410 403 228
1 	 155
2 	 11 470
2 	 11 170
3 	 330 43 395
2 	 127 67
1 	 218
1 	 168
1 	 55
1 	 406
1 	 493
5 	 496 405 15 121 262
1 	 127
1 	 185
1 	 375
4 	 197 111 279 245
2 	 153 250
1 	 198
1 	 283
1 	 137
1 	 198
6 	 15 199 278 420 214 267
1 	 283
2 	 420 223
1 	 448
1 	 484
1 	 94
1 	 94
1 	 153
5 	 259 68 192 408 224
2 	 250 212
2 	 142 238
1 	 266
1 	 209
1 	 250
2 	 161 398
2 	 177 106
1 	 87
3 	 203 471 234
4 	 163 50 413 141
3 	 157 489 230
3 	 158 388 309
1 	 235
1 	 486
1 	 278
3 	 46 446 286
2 	 105 252
2 	 307 456
3 	 352 222 3
1 	 192
8 	 39 457 305 187 393 294 357 49
1 	 327
1 	 431
1 	 223
